id,licensePlateDetected,irregularLicensePlate,latitude,longitude,macAddress,hammingDistance
4d632852-4df5-4425-a4b2-05b06093c750,FVA6P72,FIA6L22,-23.75949772097643,-45.80466735407609,40-B6-81-AF-DA-BE,3
a5d5ff07-7c16-49ef-bbf7-671cad5a6e82,VAV6V87,VAV6V87,-22.80608538353938,-44.97538214981294,55-49-55-73-9B-C1,0
eb200bc1-ce07-40ea-b913-02606b56ad34,CJW8D04,YJO8D84,-23.39247577053294,-43.53601380135916,4C-9B-DA-7B-DE-6B,3
2d1b0ae4-08d7-4396-9246-f45f31e29506,DQP9W60,DQP9W60,-23.76022940208669,-43.91246206576551,34-63-A2-7A-09-0F,0
63804320-6c09-41f2-a72b-1d5e42dbfb1d,QKJ8T33,QSJ8T33,-23.31691607395495,-44.10993072566752,73-2E-B0-2D-1D-B1,1
3a6467da-2a0e-401b-9139-ca0ca08c0110,XUZ1K76,XPT1B26,-23.6162921473061,-44.31783801576393,9B-14-6F-B4-9E-5C,4
d7a43639-04e8-48ea-a5d4-d84e4606b13a,LPC4R71,LPC4R71,-23.33248137404882,-46.33531674389976,C3-B9-1E-FB-21-35,0
517ecd06-fcbe-4add-991a-0eb63072898a,HYR8J46,HYR8J46,-23.63121629985661,-44.14460354688738,EB-F1-DF-0B-CA-66,0
95d0e6bd-a410-417a-ad71-13bf26789c26,TXD1L89,TXD1L89,-23.42227250845499,-45.95896918364059,44-83-75-D9-F9-F8,0
3098b57c-30a8-4b92-b8e7-e93f92706291,IYX4D56,IYW4D56,-23.3281232835638,-45.57162282050865,A7-DB-F4-C7-7D-6E,1
b831325e-2868-4fbe-a616-44f6a271afb6,VLS8J15,CLW6P11,-23.33663277062991,-43.26554904893387,2A-6A-60-24-58-BD,5
4ba3bb30-33bc-453c-85dd-653a55cce489,IHF7A21,IHF7C11,-23.33409089208059,-45.09493352542842,44-9B-7C-ED-2A-44,2
ecb64cda-773a-4f52-b877-df61cd488d43,VAM2T19,DXM4T15,-23.31404728116821,-44.9149736490458,18-51-25-B0-6B-A5,4
e18efd67-1f02-4894-86e5-0063c9394d10,HNT8D12,HNT8D12,-23.02321722850068,-46.79782814962395,93-97-EC-52-38-ED,0
1f0587a1-a949-487f-959b-879cef0261a2,BSV2O28,RSG2F27,-23.21015427166848,-46.1144999058662,D2-11-4A-FB-6F-7A,4
c039b50a-35b8-455a-a001-3432f4880215,PKH3U65,YKH4U21,-23.10316091848268,-45.93708224547557,89-8E-01-7E-36-47,4
2d7decbc-72a9-4a77-b06e-061aa5f30a10,JAR9Z30,MAR9Z30,-23.72182104250857,-45.67963803747381,96-AC-FA-08-42-EF,1
d007755a-194d-4721-be04-02787ef1636e,ASU8E84,ASU4Q84,-23.47785432276818,-43.98714513151825,93-7E-56-52-73-9E,2
48c14916-a87c-4a35-b652-b012b8d73202,PWY5G42,OWX5G48,-23.11138088384006,-43.18152086289331,71-61-89-AF-F8-B5,3
ac064b9b-e106-4ef0-af92-fa3b906f47cd,JTO1M07,JTO1M07,-23.77780228563804,-44.96941217393343,92-B7-02-DC-C4-7E,0
dbe0c21d-4298-496b-b956-7e96002c8e7b,MJC3R00,MTC3M00,-23.21260824938342,-43.20090456519156,A7-96-3F-E7-DD-70,2
5a506052-ab7d-42a1-8156-b2a7a05ee594,TKH3R94,TKH3R94,-22.86238419627473,-43.36115580582056,0E-39-F7-29-37-68,0
a1beb714-0c14-4589-a7a3-0fa9527e7335,KCN7G22,KCN8J92,-23.51697396725963,-44.44897071183376,37-24-39-15-91-91,3
7c608ac3-b687-423f-8279-4c57792d03f1,BVW9Q64,YVH1Q74,-22.98343112934222,-43.93977337641619,6C-83-CC-76-58-71,4
b96c9f63-da28-451d-ad36-22a77de5b693,XAG9C73,XAG9C23,-23.57027416230408,-46.54370749053815,C9-0E-78-44-74-4A,1
e3efe1e8-7885-4a72-9f7b-dfeee8764f15,TFD9C58,TGY4C58,-23.05553093896433,-45.85292886860793,43-F8-5B-59-AF-9A,3
fa1ec117-54c4-4bb1-9f76-52f5360806f6,IWD3R77,AWD3R79,-23.48441602247746,-46.26571563632374,77-80-9A-04-5C-97,2
20741c63-2a82-47f9-bb1f-710559ca4910,EOL0S51,ROL0S64,-23.61474390306434,-46.77862121811393,FC-1A-D7-28-11-7B,3
b2f6191d-bf25-47a2-9614-d788e7877066,NQH4A87,NQH8W87,-23.58045001309193,-44.8081389143878,D7-B4-82-4B-C5-C3,2
f1416a04-e4e0-4af2-9c14-1e49ecb66013,XBF4Q68,XPN4Q68,-23.46485535228432,-44.26105839783825,8C-03-57-03-70-73,2
029e2b39-ed9c-40e4-9079-b3dd6fb81510,WWE4I69,AWE4I69,-23.46644612677445,-44.5939143390227,1E-47-F6-4A-0D-5D,1
71b795d0-e696-46d5-86c2-86dc7593dd04,FBS4O75,FBS2O75,-23.03692606386356,-43.72864924227172,2B-97-59-C3-3F-F5,1
10337379-aa9a-4d00-b609-a009973ce7cc,GVN0G86,GVN0G86,-23.66026381661021,-46.3822177728321,F5-1F-B5-AA-27-F4,0
467ad976-d975-4824-8ebe-180d857e3af3,MIQ1K11,MIQ9K67,-22.90649525823489,-43.48493726373481,FD-ED-66-B1-ED-D1,3
15b545b2-97c4-4899-9c80-6ab5bf460c9a,NLR6P47,NLR4P30,-22.97285239395589,-43.20329500055162,11-B3-69-C0-05-1F,3
b2a1c4ee-1b20-4fac-b9ff-056ed413b998,PLX5H41,PLX5H61,-23.68775678012881,-45.74180281820661,41-7B-55-5B-E5-F7,1
18c8a253-8161-47be-862d-5495ff69b338,LPG9D83,LPG9D03,-22.96077998132055,-46.52972632613899,7F-4D-B5-92-65-05,1
bfada422-6467-4e48-afe3-54ebacd9278e,ZGO9F61,ZGO9F61,-22.98644433374319,-44.45538366692045,FB-65-B5-CF-26-25,0
58e47940-79b2-454f-bdde-3d1c35f53aef,VTA8F63,VTA8Q64,-23.43546742813909,-45.30061950293036,F7-06-7A-F9-BE-62,2
dee08006-72da-40ff-b29a-ebd4b221369a,LIN1A80,LIH5M80,-23.52130912269222,-43.59617125362793,80-79-98-BC-90-90,3
fe03ee33-d371-485f-8e64-76d8b45dc132,PRV6U53,PRM6U53,-23.61800914529582,-45.96516330645757,1E-8C-9E-86-DE-1A,1
3ae17804-3458-4891-b90f-10de1d60128c,WME9R43,STE7R63,-23.76019035072141,-45.95483455190616,D7-46-9A-45-37-F2,4
9c85fda8-23de-42d4-b7ee-5e671b55acfd,QPS3P54,QPS9P28,-22.90917063909876,-45.82837858722201,63-49-FE-7D-06-84,3
c857623b-6e4b-45a6-8b0c-4daa349cf028,QOY6K12,QOY9S14,-22.98473966126739,-46.11587067876395,E1-EE-6A-49-C4-2B,3
f1295039-bfe2-4cf8-a3cf-02d0df4730ba,LVR8P02,LVR8K02,-22.86650236001307,-44.38762825637176,B4-31-D4-FC-7B-6E,1
ed407ee2-d79c-47e4-9e43-cd191cc452e5,QRS1K91,QRB1K95,-23.46930372220121,-44.95524594896815,AE-A1-78-E2-97-83,2
24aafd5c-aae1-4cf9-a793-5e73ee1fa14a,WSC6T05,WSC5T95,-23.37305387026744,-45.5354005380328,C9-50-C7-B9-C7-65,2
24ae3838-e0ab-4c9f-b5e2-4f91cc155a8d,PEN0D89,ILN6H19,-22.97595028488582,-45.273852453667,EB-96-FE-72-80-AC,5
7bcea109-d4c3-4687-851c-2d2f35f32cc2,MFA8R22,MFA8B22,-22.92852771183648,-46.2797128259273,6E-2A-C7-0C-0F-64,1
19e49e67-dc09-4776-960c-c8eebabe0a9e,ZBF5R73,UBA5R76,-23.74499051638278,-44.98265745700243,73-1A-4E-E6-32-4D,3
417df638-8ea3-4265-b883-d618979997e8,JXM7X71,JXM7X71,-23.76135448868658,-44.7148328131431,98-F4-19-E7-A7-42,0
7858c057-ecb2-470c-989d-23975bb35be8,NIQ9O70,KIQ9J70,-23.29055073022981,-44.06594148871736,E2-EB-22-40-8C-D0,2
10ad3430-069f-42ed-8ded-de77b5f4a077,MIW0J98,MIW0J32,-23.21676971693001,-46.51199740300522,31-37-95-0D-5D-3C,2
4438098e-7afb-4927-a358-bbe1671bbfb0,KVA6I77,KVA6I75,-23.23650963385161,-45.97318285192348,FC-13-BE-6F-33-5C,1
bdb46251-29c3-4a32-aa2a-036c78b0cab2,DXM4G00,YXM4B07,-23.37812729608489,-43.62709553948557,40-38-E7-46-90-EC,3
74ca1f0e-b739-4661-a194-84974c7f89f3,GIF6H51,GMF6H05,-23.57166478884438,-43.41189845790912,2A-BC-3A-09-97-9A,3
53ba1016-b637-4fdc-b81d-9abb53532b8c,YCO1M52,SCO1K52,-23.21605483390027,-45.57505149870502,39-F9-F5-D7-71-51,2
a02996c6-fb31-4bf7-a90e-e4ff01849393,IQE0X73,IQE0X73,-23.34418141286743,-44.01905915170426,5A-FA-2F-51-48-31,0
136dec68-d171-4824-952b-98ef2ca395ed,PRQ3W80,PRZ3W10,-23.45057343177911,-45.86926088092437,AE-C2-59-9B-B8-19,2
a88680c7-13b9-4c18-8024-b95f56836be8,GBH0W68,GBF0W68,-23.0582543562735,-45.97264199893268,6B-D8-B3-A8-9E-EB,1
d8a289b7-5b4f-4f25-bdf5-3f7f14e43d38,FTO5H21,FTO5V81,-23.23562893601831,-43.96562913789231,45-5F-3E-75-CF-43,2
2a80886f-dc9a-448b-9807-a0067a182bd8,QSZ0O67,QSI0O67,-23.66702380855208,-43.13808333842885,0B-C1-01-D4-8A-3D,1
38a788e3-b195-496d-9b3f-23850f457b1b,TFV4G18,TFV4D18,-23.58955965764875,-45.22755306149623,16-1D-FD-7F-CD-7F,1
c43e6e43-f5c3-4d7d-acf7-75eea530231b,HSZ8C68,VSZ8C69,-23.25535175784499,-46.04268760149342,60-D7-3E-8E-E6-3E,2
164ca71d-6a2b-4f26-8d24-0825e96549f9,NAY2N61,NSY2Z73,-23.02931065773917,-45.53493649697641,69-F2-32-7C-36-B9,4
e4f22c37-9e42-4554-9b9c-0b451cf86b1c,VMC3T55,VUC4B50,-23.56435843065196,-43.84380783194608,C4-87-BE-7A-E2-76,4
0c0a2d0c-53c0-47d8-97ec-b0b0c1628cbf,RDX9D66,RDP9D66,-23.65596289784113,-44.85491505776061,E3-EB-40-DF-C9-2E,1
5c746daa-2a21-4b23-a8b2-f7eef65f995f,CUW5C93,WUW3H53,-22.96636779800154,-44.80765109874818,35-8B-F8-52-A5-B1,4
09511e2e-90c0-404d-a323-58f2f460ccc3,EKI9D41,ENI9D41,-23.0254767513536,-44.18923713028513,C2-9F-E2-8E-81-31,1
10c5c031-6e1d-49ce-a96e-bbfb1aef4d21,QAF2N68,QAF2N68,-22.94691010898389,-43.18558009431327,4B-51-8E-E0-06-78,0
52181f9d-6604-4dee-8368-483e3ccd1df1,IUJ7Q09,UUJ7Q89,-23.12297124510329,-45.40116373804091,74-FC-F4-8D-14-05,2
00de1b75-17cd-45fc-9391-f19c9c10ce2d,RCB7W84,RCM7W23,-23.50382611348294,-43.35836593521981,5B-48-11-55-70-9A,3
25a3ba76-9a09-40ee-8b3f-740e64dc090c,PGC0W38,NGC1W38,-23.3844855386283,-44.67318804025992,AD-B7-6D-D1-8E-DA,2
861d301c-57fb-446a-a3dc-53cd32537a79,OHE9H92,OHE9H92,-22.83885518863306,-45.53636834311745,55-A6-5B-6A-8A-1F,0
46126b6e-9a78-4c4b-8ea2-a8a385d6b5f6,CZI3A00,CWI5A49,-23.3750811765203,-45.33096338730711,7F-A0-AD-9C-49-B2,4
7c23ed66-9c93-43a9-bbf0-2125fd17ada5,SIJ5B82,SIJ3C82,-22.91461132404033,-46.06032856052766,67-8F-9C-7B-6E-A3,2
658684d6-d46c-4c9b-b432-f441cf08af80,YON7K43,AON0K43,-23.13439214131309,-44.47231342992598,B0-9F-5C-FA-90-60,2
cf723a74-9e0b-4d11-880f-108aa67b1902,IAK5Z28,IAK5Z28,-23.35005088071442,-45.95783815687484,13-91-F5-6E-DD-39,0
a26137ad-2972-46db-a9a5-059e2e74c280,IKE7P16,MKQ7H06,-22.90610428422955,-43.60980411000345,F2-63-82-D8-C7-74,4
c103bfd8-b46a-4dda-b403-19f08a111347,WAS8H56,REU4V75,-23.43086338961887,-43.87522507872058,7B-51-D8-EB-41-B3,7
522b5251-e8cf-4d05-b4de-b353f4897e89,XOP9T20,PQP9T20,-23.28090683868832,-45.92670921201236,8A-09-16-3E-C1-09,2
de334efc-47c3-44ec-b86e-a7b792a13683,SQU3L36,AQJ3L66,-23.30666633914489,-45.35057650803701,69-13-AE-53-16-EF,3
45fada2a-8095-419a-b508-9e05f4a823a8,SLW3F83,SNW6F83,-23.03667355399685,-45.25161300684606,91-FE-CD-91-E3-40,2
11f939dd-58ab-40d0-b6af-2e0d39e52e62,CCE4N57,CWA8N57,-23.22910738611335,-44.99917034234561,85-DD-1F-90-1E-7F,3
36058e4a-cbe5-47e8-a16b-4a49ef8268d5,UTK4J20,UOK4J20,-23.11129871399327,-43.66311444987119,BF-8F-4F-86-05-E8,1
780732b2-6f86-420c-9cb8-9c7fbb3780ac,UGH7X12,UGO7X11,-23.03247736668238,-44.11084647930652,5B-51-49-7A-DE-E5,2
975c2666-a66e-43bf-89d1-56027f183d7b,DGN4B30,DGN4B70,-23.75278768224066,-45.94703871858329,C1-6C-5D-C2-A4-50,1
3771e09d-ebe2-4ceb-9b55-2f2e03031c15,ZKK8B64,ZKK8B64,-23.63863446380967,-43.60265431726825,18-42-A9-CB-56-14,0
c668615a-ac2b-4ad5-b6b1-34d01334245d,DAI0R83,DAG0A81,-22.92211828227708,-44.6421011441343,79-AB-E8-FF-FD-F0,3
424dde1a-9e1d-4bb8-b3e4-2694cd498054,LZE8E38,LZE8E78,-23.45184444949292,-44.52874287595333,51-C4-F6-78-14-79,1
0b46430c-09a9-4a3a-a525-a6231bbcba5a,BPH0B18,BPH0B18,-23.29890127978192,-43.54651155983443,3D-E1-BE-1A-69-DC,0
c8737843-ad84-45e3-8cd3-77f50651eddb,YRV5J25,YRD5J26,-23.32237143515432,-46.06416944113051,05-1E-22-F6-56-A2,2
adb8e8a6-99a1-430e-b87a-8eb03fdf25f0,XWD6P30,ZWV6P70,-23.16910212533545,-43.92116489986889,77-8F-DE-07-91-1B,3
891dea1c-7080-47c7-b8df-1e7cd4276ccc,RBJ9I41,RBJ9I41,-22.95850011430806,-46.26919816736228,CA-BE-22-17-E9-2D,0
a5f0f700-327e-4f72-b2d9-4bf173f52d97,KAR8N41,KAR8T41,-23.75459523787666,-44.84288923583929,28-F2-5C-25-E3-C2,1
c6912d58-44f9-4c30-a595-5748f0ec1e00,VFW2J09,VFW2J09,-23.39582117983142,-43.93399510179349,C3-AC-74-B9-79-9B,0
0fe9729e-a5bb-43a5-bfa1-42253bdc9287,FVT2J13,FLT2J13,-23.69849148807,-43.1418452590435,D3-6D-F6-07-09-9C,1
9640190e-b775-42fe-b783-cf4fac7dfc1f,PNI1D50,AOI4G50,-23.19028645959884,-46.30126977215248,38-6D-BC-CE-8B-F0,4
513665b5-be50-45a4-b47c-095b28bfd1ca,RQQ8W95,RHG4W95,-23.03441314246268,-45.86693759985049,F3-85-31-08-8E-82,3
cd2c87c0-46c2-4fc1-ba87-19b4b7d5d5bc,WRO7F59,WRO7F59,-23.12674465923494,-43.48056962758619,56-25-D3-10-E0-9C,0
b01476a5-4100-4dbd-aa8c-38c4398a4cd2,DPH1D72,DKH5D72,-23.31618450530371,-44.78799576357662,DD-4F-7D-B6-24-11,2
06456323-5d1a-4a16-8deb-cbc911c1084f,HBX4Q96,HHX4Q96,-22.92923221654836,-43.14126218884036,D1-36-BC-D4-CC-92,1
49dd6fb8-db7c-440a-b820-5d69c1fd230e,RGE5M43,RKE5M93,-22.85906916817815,-45.54356215465208,29-7A-77-E3-9A-B1,2
7918b3f5-d82b-49b2-86d7-7718c64aae20,XCG6N40,OZG6N20,-23.30396173711787,-46.10022861221671,31-80-4F-63-F5-21,3
cb4510a8-f272-47da-9d9e-d220ffbc0762,ZBC3X40,ZBQ3X90,-23.71949633783177,-43.42176968880836,52-5D-FC-A6-70-E8,2
17918807-e431-4dd4-91d7-b5baf8f26f5f,UCN2R42,WCY2R42,-23.10536510818438,-43.4273308731106,4C-12-A5-11-E1-69,2
0465b224-4d13-44f3-a616-4f682ddf4c96,GJL8B39,GEL8Y39,-23.2161947075334,-45.35827454877303,38-1D-42-50-F0-4E,2
85459cbc-aaa7-4fe4-a43d-4e66c9002d09,RAC1L71,RAC2L71,-23.07852034014888,-46.64008329649329,53-74-61-13-E7-D2,1
952fb18d-1b77-4fba-841d-56ff97c852fd,THV5L55,THV5L55,-23.70922494072692,-43.74343227916351,AC-3D-78-FE-94-8D,0
f5c3f644-8217-4e41-8d56-71dc66ebf4a1,SXC5O31,SXC5O35,-22.8619505442805,-43.93812250032293,7B-F1-C6-70-F6-E6,1
0d2d36f5-f90e-46cb-b67a-8761cc7fefa0,LPX0C36,LPX2C36,-22.8380363303539,-43.21925146452915,A4-D0-39-CE-88-B2,1
d681876b-3f6a-4bfd-a99c-9f4006bedfcf,YQZ4T90,MQZ4T90,-23.27350541300423,-45.1940315046636,CB-0C-8B-C0-C5-05,1
cf9d85e2-3e78-4c27-8926-d2a0d6004667,FPL2S99,FPL2S89,-22.860693273108,-45.40808758186378,91-21-C6-40-1B-31,1
759aa446-86ce-4fe8-8b6c-242ef4ced1a5,HPW0D11,HPW0D71,-22.87686874003651,-45.25708651211441,7B-97-D5-30-16-0D,1
bb93b301-48d9-4716-b279-48a05d9ef5da,RBX7F95,RBY7F91,-23.4936021288933,-44.69332716514716,72-71-D3-78-04-F6,2
059dafc7-f885-4615-b20e-b8dac5f2a69c,AMP8K57,AMP5K37,-23.04423731895557,-44.09183987059163,B8-3D-F8-EF-DB-96,2
b60bb71e-2136-40b7-82a4-2721f506d69d,OTB7G99,OTB7G94,-23.70671613532492,-45.60348579138093,C5-7D-5B-BE-BA-55,1
d205e62e-a821-468c-b6ae-d5710e4ec94b,PCF3M82,PCF3M82,-23.08262552980093,-43.80464649462176,8A-B0-32-A9-FA-3B,0
79947f0f-b7dc-46f8-97e1-a50511963b71,PCM4D01,PCM4D01,-22.92088058635054,-45.20513298608073,64-24-53-08-32-20,0
32ae2dac-09b5-4747-89c4-4b5d577bab38,VBO8L78,MBO8L94,-23.53698097639969,-43.22654329815696,00-42-2C-E3-F5-FA,3
57232b59-c5a5-4b2b-b11f-dc4a21295253,DQP0R14,DVP0R14,-23.76977773149461,-43.70357955086146,A7-FC-20-B9-80-76,1
1df3f0fe-b18d-40f9-94ff-8963fef07359,QXL6I04,ONW8I43,-23.57366516690573,-45.95798482966131,5D-76-1A-29-58-49,6
a023e98f-9107-48f6-98d2-c8ca891174e4,DEI5D83,DES5A83,-23.15042031798736,-44.73911442872864,CD-FC-7A-BA-2E-E4,2
cf9fbc09-a656-4a7d-ac64-87af279dc073,XES8S06,XEW8Z04,-22.81847870840022,-44.0522667234297,C2-72-E8-3D-7A-B3,3
2f7e067a-a27e-4847-a88c-e7626c46ba18,WGE3Z37,WGE3Z37,-23.3337399519895,-44.58462782910028,D5-AC-2C-D2-3E-5E,0
d9d195b9-9716-4082-b239-9a930ef017a8,GLT5X64,GLT5X64,-23.44848641705468,-43.57688240202924,72-5C-F1-7E-FC-4F,0
b6299c31-ea58-48da-9dcd-07062f467925,QIS4K46,QIS4K66,-23.71850800176218,-43.82949834063098,F6-86-D7-C6-12-8D,1
52a87ed6-af7b-49ff-9baf-ce7b78a30083,BCM5Q48,BPM3Q35,-23.06600338868209,-46.04815436558155,10-C4-6A-7C-FD-F4,4
d39a0711-295b-4f59-85d6-6319c3a16f5f,MXN6D81,VFN6D86,-23.16537237822264,-45.31788436639335,69-36-DD-5C-C0-65,3
06db18de-7483-4e34-bcab-42283d442253,MJU5H84,SJU5Q85,-23.60235934472953,-46.01965903223397,0C-24-8F-48-44-40,3
ea0120eb-a8d4-4147-861b-02dcc98708e2,NOL2O96,NAL0O96,-22.97872855651584,-45.4938907855643,5F-85-CE-DD-C6-9E,2
2f4cab0e-307e-48eb-b38b-b1959aa594dc,JAA5C66,DYX5C06,-22.90963660438427,-44.61751013556058,A7-DB-3C-CD-48-19,4
6728c35f-8ecf-4852-a045-71365c590f52,FPO4U35,TLT0G35,-22.92489314323836,-44.79008428786047,AD-DD-E3-00-08-77,5
bce84482-e247-4e72-9305-d77d192c2196,OFX0N16,OFX0N76,-23.48593948622669,-44.20285140769245,C6-CC-75-58-A0-0C,1
07b3ecff-c33d-4ed6-95d6-8eb50172f0ea,UCQ2F66,GCQ2W66,-22.81022887345279,-45.95847605507204,0C-13-16-D6-5B-B3,2
83df6f69-63b9-4717-aab0-18cb0cca9a8e,UCO2V21,QIO9V50,-23.45370588852431,-46.55962883903499,AB-FD-F9-9C-FE-2E,5
95d85011-24f7-4bee-9fc6-33f001feef65,YXQ6V82,YXQ0V22,-23.60115019965168,-46.69694742293289,20-AB-AE-74-7A-FB,2
548a5d06-81cc-43e0-844e-5ef08d2c4ee6,PYM0C86,EYM0R26,-23.12552569339629,-46.05742118516937,CD-D5-F6-43-EE-75,3
77dacc82-eb07-492a-a400-bf47542a2568,AFZ8X49,CZJ8X76,-23.43967243703204,-45.99293811546928,F9-49-4F-8C-34-F9,5
53c1c0f6-bf8f-4da9-bbd3-d401fdc57480,YKM5H76,YKM5H76,-23.49703583787199,-43.6230600669653,16-3A-F4-DF-64-D2,0
308e2b0b-5ed7-48fc-af91-e7b856b8307b,TOH3N38,TEH3K38,-23.13953783706705,-44.50606698953212,28-10-1F-23-59-87,2
78fbd8a8-2c56-48dd-b1bd-9228b5f656ed,UPQ7V63,UPQ7V63,-23.39272739629657,-43.2386221200079,CA-31-3D-15-EC-20,0
405b3134-ed19-467d-8faf-e79a17efaf82,MHJ6B45,MAJ6B65,-22.83715671776915,-45.25434605670827,6D-36-7C-6A-90-75,2
1984ab83-23ac-4556-b051-00c6f11b6261,WQR3F34,HWB3F74,-23.75819378199251,-45.07162899605918,1D-55-30-72-6F-05,4
ceaa58b3-4c7f-4379-bb9a-0bcf8c80664d,MWC7W40,MWC7W40,-22.82208268599798,-43.62404941153734,42-BC-17-FA-6F-F3,0
987f9fbe-a26c-416f-a9cb-61d6b81f3a21,HJE1K22,HIE1K72,-23.64694927809698,-45.00830164204102,15-49-9B-75-92-B6,2
c8644df6-db4d-4d97-8626-c317a52b53a1,GWQ9O96,NHQ3O93,-23.52409068804847,-46.04421254473056,55-77-E6-D8-25-6B,4
eb0f7e9d-1a26-4193-be3c-d098ae299adf,RXL0G13,LXL0G13,-22.94096447808169,-45.86872230638185,2F-E8-F9-F4-8B-55,1
077966cb-ee89-4aaf-9f10-b0341b9557dd,SDI3W05,HDI3O05,-23.78566656153601,-45.5095338813673,C7-F0-FF-DB-1C-2D,2
908aacd5-54c8-4002-b575-1d396a09cf6f,KEV3E82,KEI3E82,-23.4842982234649,-46.20662512564535,AA-1D-58-FB-57-C1,1
2f67c3ee-1c21-41a0-b0d2-635ffb6d7be3,NWA0V87,NWA0V57,-23.26703880066497,-44.93190366290931,1C-F2-B7-49-AB-C4,1
312b4fa7-3612-411b-a16e-ff2cfabe0a73,PUB7S07,GUB7S08,-22.98793949580049,-43.95432623485007,86-FC-E5-CA-06-A4,2
019cbb4a-4d71-4dcf-8204-22f41014654f,ZHD5Y87,AHU5Y07,-23.5734003504994,-46.3453957588107,2B-DD-88-3E-0D-9F,3
d6d32b87-7347-462a-ae9e-17071dcacf3a,ELR1R79,ELR1R70,-23.03520552687262,-43.91564489329536,D5-4D-CB-2C-CF-8E,1
53fb0b06-037d-499a-b68a-7f7e4052110e,HCH8D19,HCH7A19,-23.08203624828987,-46.64647226003566,59-D9-2F-F8-97-F2,2
d500242f-6974-460c-82af-fc160eea0b46,VNI9P75,NNI9P75,-23.00373517460429,-43.65091157451396,5E-D1-5C-3C-D4-2B,1
94ceccc6-3bc6-47b5-9943-4d90c5e8e58c,EJX7Z64,EJX7Z32,-23.20053566693455,-43.73174849942348,74-80-4F-35-C4-97,2
d5a7ebf2-f2a7-4018-bb0d-e3c075b54c6e,TPE1J99,TFM5I16,-23.52557215151896,-45.71975628096811,B7-11-EE-07-B3-28,6
9927812a-7796-4a06-9450-990326fd11fe,UJG9D49,UFB9D69,-23.12525857034524,-46.66256160881362,B2-58-63-A2-4A-FB,3
c12702c8-85fe-4abe-a7e6-ea75ec3c117b,GAN9G78,MAN9G25,-23.37128725016466,-45.02357166730118,35-23-B9-D8-1B-A4,3
4ea5af70-adda-4353-a8f4-ecd17460bdc4,WMP3J56,WPM3J58,-23.77040472377879,-46.07420485331082,86-E1-06-72-A5-63,3
be9eb9dd-c94f-498b-be09-335709b287b5,WAV2F43,DAV2F05,-23.49724168937336,-44.9477158671711,DB-4D-96-F6-C7-98,3
15951090-f52b-4bcb-8866-9c94a2beaa53,XMJ1Q19,XMJ1Q19,-23.70435313806916,-44.75748724283081,B2-E1-B6-97-BB-B7,0
74b85abe-1cff-4ed8-99f2-3b4c39ac8c40,KGJ4L57,KGJ1R27,-23.0959773621936,-43.83061723055511,EE-BD-50-77-E3-35,3
41b73d26-8678-4865-bdbd-8f64c35736d2,HHW2K54,LEB2K54,-22.87350720054425,-45.28636674093853,77-41-D0-64-03-D2,3
63d36f3b-c67d-4008-a90d-cdd71a1b4cd2,VKL7A94,VVL7W91,-23.54693891518079,-43.57426235348736,6F-DE-53-73-72-F6,3
36c13edc-7d4d-4400-9728-9432f7328ade,GJB7E21,SEU9Q77,-23.22129373508549,-43.54660881800969,10-CC-A5-2A-43-21,7
6fc69b14-0202-466c-adf0-69c69f828536,EGK2K56,EGK2K56,-22.99873418695137,-45.59431057899088,32-BF-69-1E-98-59,0
db6bce7f-4415-4dcd-ba06-471e9aee4784,ATB0B05,DTB0B05,-23.08776124986928,-44.59998600159575,93-56-E5-57-F4-92,1
a3e71248-a0fa-45e6-ae87-633ea17ad53b,ZNS5Y00,OTS5R00,-23.40271321214517,-43.97555669593486,F1-69-02-85-4F-32,3
528249c4-d68c-442e-b5bb-be2e1dbb4ea3,NXZ2J06,NXQ4I06,-22.951113787016,-45.46077883601448,90-0E-07-C2-B7-6F,3
00f698e1-a05b-4c58-8a81-f1e56e196015,PJF2T48,PKF8T48,-22.91791120806841,-46.23670963357097,79-9A-8C-04-3A-25,2
5effd748-1a80-4115-a957-b4b62ca2744c,SDZ5W48,SPZ5Y48,-23.25542582241344,-43.61186596264881,6A-6E-2A-1D-D8-CA,2
d3f0f68e-7b3c-454f-aa04-589573401121,XTX7C21,UZX3Y21,-23.6762484367563,-46.26501402925555,8F-53-A2-F5-C1-32,4
996b1048-52ce-4f01-88d5-b694288c2052,FWW2J26,FWG2J26,-23.76099419266332,-44.29831626829878,A3-57-45-82-B0-72,1
016971fb-c2d7-4311-b49c-219b73ac52e8,YQD8I56,YKD6I16,-23.32768359913191,-43.90327824638877,7B-4C-AD-F0-4A-B0,3
867d41c1-3d9c-4507-b9f0-a8d2a0536683,VQD6T09,EJD3T99,-23.00768226161717,-45.24606480101844,7D-CE-87-FF-5C-5E,4
097e668d-26d7-4ad2-9d0a-64aa9982b69e,ZSR2Z60,ZYR2Z71,-22.90128986176017,-46.59512517384966,46-7F-ED-21-FE-FC,3
3fd724a4-a346-49b5-a4eb-5d19d91e3886,DTO0T10,DTJ0T10,-23.50604190816967,-45.04098456564147,3B-E4-38-A3-7C-57,1
70fc8e2b-d9da-4557-a4af-08524f3e28bb,MST9K03,MHT9E63,-23.44872506563842,-46.42008718238171,4B-5D-59-75-D0-C6,3
ec032c01-e80e-400d-8b7f-df0a5d1e10fb,EDM5E88,ETW5G88,-22.97886704466555,-44.79952348766068,3B-A3-A5-AF-96-2A,3
